Stage_1,Stage_2,Stage_3,pokedex_number,gen_introduced,dimension,stage_1_values,stage_2_values,stage_3_values,dimension_type
Poipole,Naganadel,,803,7,attack,73,73,,Combat Factors
Poipole,Naganadel,,803,7,defense,67,73,,Combat Factors
Poipole,Naganadel,,803,7,special_attack,73,127,,Combat Factors
Poipole,Naganadel,,803,7,special_defense,67,73,,Combat Factors
Poipole,Naganadel,,803,7,speed,73,121,,Combat Factors
Poipole,Naganadel,,803,7,height,6,36,,Physical Dimensions
Poipole,Naganadel,,803,7,weight,18,1500,,Physical Dimensions
Stakataka,,,805,7,hp,61,,,Combat Factors
Stakataka,,,805,7,attack,131,,,Combat Factors
Stakataka,,,805,7,defense,211,,,Combat Factors
Stakataka,,,805,7,special_attack,53,,,Combat Factors
Stakataka,,,805,7,special_defense,101,,,Combat Factors
Stakataka,,,805,7,speed,13,,,Combat Factors
Stakataka,,,805,7,height,55,,,Physical Dimensions
Stakataka,,,805,7,weight,8200,,,Physical Dimensions
Blacephalon,,,806,7,hp,53,,,Combat Factors
Blacephalon,,,806,7,attack,127,,,Combat Factors
Blacephalon,,,806,7,defense,53,,,Combat Factors
Blacephalon,,,806,7,special_attack,151,,,Combat Factors
Blacephalon,,,806,7,special_defense,79,,,Combat Factors
Blacephalon,,,806,7,speed,107,,,Combat Factors
Blacephalon,,,806,7,height,18,,,Physical Dimensions
Blacephalon,,,806,7,weight,130,,,Physical Dimensions
Zeraora,,,807,7,hp,88,,,Combat Factors
Zeraora,,,807,7,attack,112,,,Combat Factors
Zeraora,,,807,7,defense,75,,,Combat Factors
Zeraora,,,807,7,special_attack,102,,,Combat Factors
Zeraora,,,807,7,special_defense,80,,,Combat Factors
Zeraora,,,807,7,speed,143,,,Combat Factors
Zeraora,,,807,7,height,15,,,Physical Dimensions
Zeraora,,,807,7,weight,445,,,Physical Dimensions
Meltan,Melmetal,,808,7,hp,46,135,,Combat Factors
Meltan,Melmetal,,808,7,attack,65,143,,Combat Factors
Meltan,Melmetal,,808,7,defense,65,143,,Combat Factors
Meltan,Melmetal,,808,7,special_attack,55,80,,Combat Factors
Meltan,Melmetal,,808,7,special_defense,35,65,,Combat Factors
Meltan,Melmetal,,808,7,speed,34,34,,Combat Factors
Meltan,Melmetal,,808,7,height,2,25,,Physical Dimensions
Meltan,Melmetal,,808,7,weight,80,8000,,Physical Dimensions
Grookey,Thwackey,Rillaboom,810,8,hp,50,70,100,Combat Factors
Grookey,Thwackey,Rillaboom,810,8,attack,65,85,125,Combat Factors
Grookey,Thwackey,Rillaboom,810,8,defense,50,70,90,Combat Factors
Grookey,Thwackey,Rillaboom,810,8,special_attack,40,55,60,Combat Factors
Grookey,Thwackey,Rillaboom,810,8,special_defense,40,60,70,Combat Factors
Grookey,Thwackey,Rillaboom,810,8,speed,65,80,85,Combat Factors
Grookey,Thwackey,Rillaboom,810,8,height,3,7,21,Physical Dimensions
Grookey,Thwackey,Rillaboom,810,8,weight,50,140,900,Physical Dimensions
Scorbunny,Raboot,Cinderace,813,8,hp,50,65,80,Combat Factors
Scorbunny,Raboot,Cinderace,813,8,attack,71,86,116,Combat Factors
Scorbunny,Raboot,Cinderace,813,8,defense,40,60,75,Combat Factors
Scorbunny,Raboot,Cinderace,813,8,special_attack,40,55,65,Combat Factors
Scorbunny,Raboot,Cinderace,813,8,special_defense,40,60,75,Combat Factors
Scorbunny,Raboot,Cinderace,813,8,speed,69,94,119,Combat Factors
Scorbunny,Raboot,Cinderace,813,8,height,3,6,14,Physical Dimensions
Scorbunny,Raboot,Cinderace,813,8,weight,45,90,330,Physical Dimensions
Sobble,Drizzile,Inteleon,816,8,hp,50,65,70,Combat Factors
Sobble,Drizzile,Inteleon,816,8,attack,40,60,85,Combat Factors
Sobble,Drizzile,Inteleon,816,8,defense,40,55,65,Combat Factors
Sobble,Drizzile,Inteleon,816,8,special_attack,70,95,125,Combat Factors
Sobble,Drizzile,Inteleon,816,8,special_defense,40,55,65,Combat Factors
Sobble,Drizzile,Inteleon,816,8,speed,70,90,120,Combat Factors
Sobble,Drizzile,Inteleon,816,8,height,3,7,19,Physical Dimensions
Sobble,Drizzile,Inteleon,816,8,weight,40,115,452,Physical Dimensions
Skwovet,Greedent,,819,8,hp,70,120,,Combat Factors
Skwovet,Greedent,,819,8,attack,55,95,,Combat Factors
Skwovet,Greedent,,819,8,defense,55,95,,Combat Factors
Skwovet,Greedent,,819,8,special_attack,35,55,,Combat Factors
Skwovet,Greedent,,819,8,special_defense,35,75,,Combat Factors
Skwovet,Greedent,,819,8,speed,25,20,,Combat Factors
Skwovet,Greedent,,819,8,height,3,6,,Physical Dimensions
Skwovet,Greedent,,819,8,weight,25,60,,Physical Dimensions
Rookidee,Corvisquire,Corviknight,821,8,hp,38,68,98,Combat Factors
Rookidee,Corvisquire,Corviknight,821,8,attack,47,67,87,Combat Factors
Rookidee,Corvisquire,Corviknight,821,8,defense,35,55,105,Combat Factors
Rookidee,Corvisquire,Corviknight,821,8,special_attack,33,43,53,Combat Factors
Rookidee,Corvisquire,Corviknight,821,8,special_defense,35,55,85,Combat Factors
Rookidee,Corvisquire,Corviknight,821,8,speed,57,77,67,Combat Factors
Rookidee,Corvisquire,Corviknight,821,8,height,2,8,22,Physical Dimensions
Rookidee,Corvisquire,Corviknight,821,8,weight,18,160,750,Physical Dimensions
Blipbug,Dottler,Orbeetle,824,8,hp,25,50,60,Combat Factors
Blipbug,Dottler,Orbeetle,824,8,attack,20,35,45,Combat Factors
Blipbug,Dottler,Orbeetle,824,8,defense,20,80,110,Combat Factors
Blipbug,Dottler,Orbeetle,824,8,special_attack,25,50,80,Combat Factors
Blipbug,Dottler,Orbeetle,824,8,special_defense,45,90,120,Combat Factors
Blipbug,Dottler,Orbeetle,824,8,speed,45,30,90,Combat Factors
Blipbug,Dottler,Orbeetle,824,8,height,4,4,4,Physical Dimensions
Blipbug,Dottler,Orbeetle,824,8,weight,80,195,408,Physical Dimensions
Nickit,Thievul,,827,8,hp,40,70,,Combat Factors
Nickit,Thievul,,827,8,attack,28,58,,Combat Factors
Nickit,Thievul,,827,8,defense,28,58,,Combat Factors
Nickit,Thievul,,827,8,special_attack,47,87,,Combat Factors
Nickit,Thievul,,827,8,special_defense,52,92,,Combat Factors
Nickit,Thievul,,827,8,speed,50,90,,Combat Factors
Nickit,Thievul,,827,8,height,6,12,,Physical Dimensions
Nickit,Thievul,,827,8,weight,89,199,,Physical Dimensions
Gossifleur,Eldegoss,,829,8,hp,40,60,,Combat Factors
Gossifleur,Eldegoss,,829,8,attack,40,50,,Combat Factors
Gossifleur,Eldegoss,,829,8,defense,60,90,,Combat Factors
Gossifleur,Eldegoss,,829,8,special_attack,40,80,,Combat Factors
Gossifleur,Eldegoss,,829,8,special_defense,60,120,,Combat Factors
Gossifleur,Eldegoss,,829,8,speed,10,60,,Combat Factors
Gossifleur,Eldegoss,,829,8,height,4,5,,Physical Dimensions
Gossifleur,Eldegoss,,829,8,weight,22,25,,Physical Dimensions
Wooloo,Dubwool,,831,8,hp,42,72,,Combat Factors
Wooloo,Dubwool,,831,8,attack,40,80,,Combat Factors
Wooloo,Dubwool,,831,8,defense,55,100,,Combat Factors
Wooloo,Dubwool,,831,8,special_attack,40,60,,Combat Factors
Wooloo,Dubwool,,831,8,special_defense,45,90,,Combat Factors
Wooloo,Dubwool,,831,8,speed,48,88,,Combat Factors
Wooloo,Dubwool,,831,8,height,6,13,,Physical Dimensions
Wooloo,Dubwool,,831,8,weight,60,430,,Physical Dimensions
Chewtle,Drednaw,,833,8,hp,50,90,,Combat Factors
Chewtle,Drednaw,,833,8,attack,64,115,,Combat Factors
Chewtle,Drednaw,,833,8,defense,50,90,,Combat Factors
Chewtle,Drednaw,,833,8,special_attack,38,48,,Combat Factors
Chewtle,Drednaw,,833,8,special_defense,38,68,,Combat Factors
Chewtle,Drednaw,,833,8,speed,44,74,,Combat Factors
Chewtle,Drednaw,,833,8,height,3,10,,Physical Dimensions
Chewtle,Drednaw,,833,8,weight,85,1155,,Physical Dimensions
Yamper,Boltund,,835,8,hp,59,69,,Combat Factors
Yamper,Boltund,,835,8,attack,45,90,,Combat Factors
Yamper,Boltund,,835,8,defense,50,60,,Combat Factors
Yamper,Boltund,,835,8,special_attack,40,90,,Combat Factors
Yamper,Boltund,,835,8,special_defense,50,60,,Combat Factors
Yamper,Boltund,,835,8,speed,26,121,,Combat Factors
Yamper,Boltund,,835,8,height,3,10,,Physical Dimensions
Yamper,Boltund,,835,8,weight,135,340,,Physical Dimensions
Rolycoly,Carkol,Coalossal,837,8,hp,30,80,110,Combat Factors
Rolycoly,Carkol,Coalossal,837,8,attack,40,60,80,Combat Factors
Rolycoly,Carkol,Coalossal,837,8,defense,50,90,120,Combat Factors
Rolycoly,Carkol,Coalossal,837,8,special_attack,40,60,80,Combat Factors
Rolycoly,Carkol,Coalossal,837,8,special_defense,50,70,90,Combat Factors
Rolycoly,Carkol,Coalossal,837,8,speed,30,50,30,Combat Factors
Rolycoly,Carkol,Coalossal,837,8,height,3,11,28,Physical Dimensions
Rolycoly,Carkol,Coalossal,837,8,weight,120,780,3105,Physical Dimensions
Applin,Flapple,,840,8,hp,40,70,,Combat Factors
Applin,Flapple,,840,8,attack,40,110,,Combat Factors
Applin,Flapple,,840,8,defense,80,80,,Combat Factors
Applin,Flapple,,840,8,special_attack,40,95,,Combat Factors
Applin,Flapple,,840,8,special_defense,40,60,,Combat Factors
Applin,Flapple,,840,8,speed,20,70,,Combat Factors
Applin,Flapple,,840,8,height,2,3,,Physical Dimensions
Applin,Flapple,,840,8,weight,5,10,,Physical Dimensions
Applin,Appletun,,840,8,hp,40,110,,Combat Factors
Applin,Appletun,,840,8,attack,40,85,,Combat Factors
Applin,Appletun,,840,8,defense,80,80,,Combat Factors
Applin,Appletun,,840,8,special_attack,40,100,,Combat Factors
Applin,Appletun,,840,8,special_defense,40,80,,Combat Factors
Applin,Appletun,,840,8,speed,20,30,,Combat Factors
Applin,Appletun,,840,8,height,2,4,,Physical Dimensions
Applin,Appletun,,840,8,weight,5,130,,Physical Dimensions
Silicobra,Sandaconda,,843,8,hp,52,72,,Combat Factors
Silicobra,Sandaconda,,843,8,attack,57,107,,Combat Factors
Silicobra,Sandaconda,,843,8,defense,75,125,,Combat Factors
Silicobra,Sandaconda,,843,8,special_attack,35,65,,Combat Factors
Silicobra,Sandaconda,,843,8,special_defense,50,70,,Combat Factors
Silicobra,Sandaconda,,843,8,speed,46,71,,Combat Factors
Silicobra,Sandaconda,,843,8,height,22,38,,Physical Dimensions
Silicobra,Sandaconda,,843,8,weight,76,655,,Physical Dimensions
Cramorant,,,845,8,hp,70,,,Combat Factors
Cramorant,,,845,8,attack,85,,,Combat Factors
Cramorant,,,845,8,defense,55,,,Combat Factors
Cramorant,,,845,8,special_attack,85,,,Combat Factors
Cramorant,,,845,8,special_defense,95,,,Combat Factors
Cramorant,,,845,8,speed,85,,,Combat Factors
Cramorant,,,845,8,height,8,,,Physical Dimensions
Cramorant,,,845,8,weight,180,,,Physical Dimensions
Arrokuda,Barraskewda,,846,8,hp,41,61,,Combat Factors
Arrokuda,Barraskewda,,846,8,attack,63,123,,Combat Factors
Arrokuda,Barraskewda,,846,8,defense,40,60,,Combat Factors
Arrokuda,Barraskewda,,846,8,special_attack,40,60,,Combat Factors
Arrokuda,Barraskewda,,846,8,special_defense,30,50,,Combat Factors
Arrokuda,Barraskewda,,846,8,speed,66,136,,Combat Factors
Arrokuda,Barraskewda,,846,8,height,5,13,,Physical Dimensions
Arrokuda,Barraskewda,,846,8,weight,10,300,,Physical Dimensions
Toxel,Toxtricity,,848,8,hp,40,75,,Combat Factors
Toxel,Toxtricity,,848,8,attack,38,98,,Combat Factors
Toxel,Toxtricity,,848,8,defense,35,70,,Combat Factors
Toxel,Toxtricity,,848,8,special_attack,54,114,,Combat Factors
Toxel,Toxtricity,,848,8,special_defense,35,70,,Combat Factors
Toxel,Toxtricity,,848,8,speed,40,75,,Combat Factors
Toxel,Toxtricity,,848,8,height,4,16,,Physical Dimensions
Toxel,Toxtricity,,848,8,weight,110,400,,Physical Dimensions
Sizzlipede,Centiskorch,,850,8,hp,50,100,,Combat Factors
Sizzlipede,Centiskorch,,850,8,attack,65,115,,Combat Factors
Sizzlipede,Centiskorch,,850,8,defense,45,65,,Combat Factors
Sizzlipede,Centiskorch,,850,8,special_attack,50,90,,Combat Factors
Sizzlipede,Centiskorch,,850,8,special_defense,50,90,,Combat Factors
Sizzlipede,Centiskorch,,850,8,speed,45,65,,Combat Factors
Sizzlipede,Centiskorch,,850,8,height,7,30,,Physical Dimensions
Sizzlipede,Centiskorch,,850,8,weight,10,1200,,Physical Dimensions
Clobbopus,Grapploct,,852,8,hp,50,80,,Combat Factors
Clobbopus,Grapploct,,852,8,attack,68,118,,Combat Factors
Clobbopus,Grapploct,,852,8,defense,60,90,,Combat Factors
Clobbopus,Grapploct,,852,8,special_attack,50,70,,Combat Factors
Clobbopus,Grapploct,,852,8,special_defense,50,80,,Combat Factors
Clobbopus,Grapploct,,852,8,speed,32,42,,Combat Factors
Clobbopus,Grapploct,,852,8,height,6,16,,Physical Dimensions
Clobbopus,Grapploct,,852,8,weight,40,390,,Physical Dimensions
Sinistea,Polteageist,,854,8,hp,40,60,,Combat Factors
Sinistea,Polteageist,,854,8,attack,45,65,,Combat Factors
Sinistea,Polteageist,,854,8,defense,45,65,,Combat Factors
Sinistea,Polteageist,,854,8,special_attack,74,134,,Combat Factors
Sinistea,Polteageist,,854,8,special_defense,54,114,,Combat Factors
Sinistea,Polteageist,,854,8,speed,50,70,,Combat Factors
Sinistea,Polteageist,,854,8,height,1,2,,Physical Dimensions
Sinistea,Polteageist,,854,8,weight,2,4,,Physical Dimensions
Hatenna,Hattrem,Hatterene,856,8,hp,42,57,57,Combat Factors
Hatenna,Hattrem,Hatterene,856,8,attack,30,40,90,Combat Factors
Hatenna,Hattrem,Hatterene,856,8,defense,45,65,95,Combat Factors
Hatenna,Hattrem,Hatterene,856,8,special_attack,56,86,136,Combat Factors
Hatenna,Hattrem,Hatterene,856,8,special_defense,53,73,103,Combat Factors
Hatenna,Hattrem,Hatterene,856,8,speed,39,49,29,Combat Factors
Hatenna,Hattrem,Hatterene,856,8,height,4,6,21,Physical Dimensions
Hatenna,Hattrem,Hatterene,856,8,weight,34,48,51,Physical Dimensions
Impidimp,Morgrem,Grimmsnarl,859,8,hp,45,65,95,Combat Factors
Impidimp,Morgrem,Grimmsnarl,859,8,attack,45,60,120,Combat Factors
Impidimp,Morgrem,Grimmsnarl,859,8,defense,30,45,65,Combat Factors
Impidimp,Morgrem,Grimmsnarl,859,8,special_attack,55,75,95,Combat Factors
Impidimp,Morgrem,Grimmsnarl,859,8,special_defense,40,55,75,Combat Factors
Impidimp,Morgrem,Grimmsnarl,859,8,speed,50,70,60,Combat Factors
Impidimp,Morgrem,Grimmsnarl,859,8,height,4,8,15,Physical Dimensions
Impidimp,Morgrem,Grimmsnarl,859,8,weight,55,125,610,Physical Dimensions
Milcery,Alcremie,,868,8,hp,45,65,,Combat Factors
Milcery,Alcremie,,868,8,attack,40,60,,Combat Factors
Milcery,Alcremie,,868,8,defense,40,75,,Combat Factors
Milcery,Alcremie,,868,8,special_attack,50,110,,Combat Factors
Milcery,Alcremie,,868,8,special_defense,61,121,,Combat Factors
Milcery,Alcremie,,868,8,speed,34,64,,Combat Factors
Milcery,Alcremie,,868,8,height,2,3,,Physical Dimensions
Milcery,Alcremie,,868,8,weight,3,5,,Physical Dimensions
Falinks,,,870,8,hp,65,,,Combat Factors
Falinks,,,870,8,attack,100,,,Combat Factors
Falinks,,,870,8,defense,100,,,Combat Factors
Falinks,,,870,8,special_attack,70,,,Combat Factors
Falinks,,,870,8,special_defense,60,,,Combat Factors
Falinks,,,870,8,speed,75,,,Combat Factors
Falinks,,,870,8,height,30,,,Physical Dimensions
Falinks,,,870,8,weight,620,,,Physical Dimensions
Pincurchin,,,871,8,hp,48,,,Combat Factors
Pincurchin,,,871,8,attack,101,,,Combat Factors
Pincurchin,,,871,8,defense,95,,,Combat Factors
Pincurchin,,,871,8,special_attack,91,,,Combat Factors
Pincurchin,,,871,8,special_defense,85,,,Combat Factors
Pincurchin,,,871,8,speed,15,,,Combat Factors
Pincurchin,,,871,8,height,3,,,Physical Dimensions
Pincurchin,,,871,8,weight,10,,,Physical Dimensions
Snom,Frosmoth,,872,8,hp,30,70,,Combat Factors
Snom,Frosmoth,,872,8,attack,25,65,,Combat Factors
Snom,Frosmoth,,872,8,defense,35,60,,Combat Factors
Snom,Frosmoth,,872,8,special_attack,45,125,,Combat Factors
Snom,Frosmoth,,872,8,special_defense,30,90,,Combat Factors
Snom,Frosmoth,,872,8,speed,20,65,,Combat Factors
Snom,Frosmoth,,872,8,height,3,13,,Physical Dimensions
Snom,Frosmoth,,872,8,weight,38,420,,Physical Dimensions
Stonjourner,,,874,8,hp,100,,,Combat Factors
Stonjourner,,,874,8,attack,125,,,Combat Factors
Stonjourner,,,874,8,defense,135,,,Combat Factors
Stonjourner,,,874,8,special_attack,20,,,Combat Factors
Stonjourner,,,874,8,special_defense,20,,,Combat Factors
Stonjourner,,,874,8,speed,70,,,Combat Factors
Stonjourner,,,874,8,height,25,,,Physical Dimensions
Stonjourner,,,874,8,weight,5200,,,Physical Dimensions
Eiscue,,,875,8,hp,75,,,Combat Factors
Eiscue,,,875,8,attack,80,,,Combat Factors
Eiscue,,,875,8,defense,110,,,Combat Factors
Eiscue,,,875,8,special_attack,65,,,Combat Factors
Eiscue,,,875,8,special_defense,90,,,Combat Factors
Eiscue,,,875,8,speed,50,,,Combat Factors
Eiscue,,,875,8,height,14,,,Physical Dimensions
Eiscue,,,875,8,weight,890,,,Physical Dimensions
Indeedee,,,876,8,hp,60,,,Combat Factors
Indeedee,,,876,8,attack,65,,,Combat Factors
Indeedee,,,876,8,defense,55,,,Combat Factors
Indeedee,,,876,8,special_attack,105,,,Combat Factors
Indeedee,,,876,8,special_defense,95,,,Combat Factors
Indeedee,,,876,8,speed,95,,,Combat Factors
Indeedee,,,876,8,height,9,,,Physical Dimensions
Indeedee,,,876,8,weight,280,,,Physical Dimensions
Morpeko,,,877,8,hp,58,,,Combat Factors
Morpeko,,,877,8,attack,95,,,Combat Factors
Morpeko,,,877,8,defense,58,,,Combat Factors
Morpeko,,,877,8,special_attack,70,,,Combat Factors
Morpeko,,,877,8,special_defense,58,,,Combat Factors
Morpeko,,,877,8,speed,97,,,Combat Factors
Morpeko,,,877,8,height,3,,,Physical Dimensions
Morpeko,,,877,8,weight,30,,,Physical Dimensions
Cufant,Copperajah,,878,8,hp,72,122,,Combat Factors
Cufant,Copperajah,,878,8,attack,80,130,,Combat Factors
Cufant,Copperajah,,878,8,defense,49,69,,Combat Factors
Cufant,Copperajah,,878,8,special_attack,40,80,,Combat Factors
Cufant,Copperajah,,878,8,special_defense,49,69,,Combat Factors
Cufant,Copperajah,,878,8,speed,40,30,,Combat Factors
Cufant,Copperajah,,878,8,height,12,30,,Physical Dimensions
Cufant,Copperajah,,878,8,weight,1000,6500,,Physical Dimensions
Dracozolt,,,880,8,hp,90,,,Combat Factors
Dracozolt,,,880,8,attack,100,,,Combat Factors
Dracozolt,,,880,8,defense,90,,,Combat Factors
Dracozolt,,,880,8,special_attack,80,,,Combat Factors
Dracozolt,,,880,8,special_defense,70,,,Combat Factors
Dracozolt,,,880,8,speed,75,,,Combat Factors
Dracozolt,,,880,8,height,18,,,Physical Dimensions
Dracozolt,,,880,8,weight,1900,,,Physical Dimensions
Arctozolt,,,881,8,hp,90,,,Combat Factors
Arctozolt,,,881,8,attack,100,,,Combat Factors
Arctozolt,,,881,8,defense,90,,,Combat Factors
Arctozolt,,,881,8,special_attack,90,,,Combat Factors
Arctozolt,,,881,8,special_defense,80,,,Combat Factors
Arctozolt,,,881,8,speed,55,,,Combat Factors
Arctozolt,,,881,8,height,23,,,Physical Dimensions
Arctozolt,,,881,8,weight,1500,,,Physical Dimensions
Dracovish,,,882,8,hp,90,,,Combat Factors
Dracovish,,,882,8,attack,90,,,Combat Factors
Dracovish,,,882,8,defense,100,,,Combat Factors
Dracovish,,,882,8,special_attack,70,,,Combat Factors
Dracovish,,,882,8,special_defense,80,,,Combat Factors
Dracovish,,,882,8,speed,75,,,Combat Factors
Dracovish,,,882,8,height,23,,,Physical Dimensions
Dracovish,,,882,8,weight,2150,,,Physical Dimensions
Arctovish,,,883,8,hp,90,,,Combat Factors
Arctovish,,,883,8,attack,90,,,Combat Factors
Arctovish,,,883,8,defense,100,,,Combat Factors
Arctovish,,,883,8,special_attack,80,,,Combat Factors
Arctovish,,,883,8,special_defense,90,,,Combat Factors
Arctovish,,,883,8,speed,55,,,Combat Factors
Arctovish,,,883,8,height,20,,,Physical Dimensions
Arctovish,,,883,8,weight,1750,,,Physical Dimensions
Duraludon,,,884,8,hp,70,,,Combat Factors
Duraludon,,,884,8,attack,95,,,Combat Factors
Duraludon,,,884,8,defense,115,,,Combat Factors
Duraludon,,,884,8,special_attack,120,,,Combat Factors
Duraludon,,,884,8,special_defense,50,,,Combat Factors
Duraludon,,,884,8,speed,85,,,Combat Factors
Duraludon,,,884,8,height,18,,,Physical Dimensions
Duraludon,,,884,8,weight,400,,,Physical Dimensions
Dreepy,Drakloak,Dragapult,885,8,hp,28,68,88,Combat Factors
Dreepy,Drakloak,Dragapult,885,8,attack,60,80,120,Combat Factors
Dreepy,Drakloak,Dragapult,885,8,defense,30,50,75,Combat Factors
Dreepy,Drakloak,Dragapult,885,8,special_attack,40,60,100,Combat Factors
Dreepy,Drakloak,Dragapult,885,8,special_defense,30,50,75,Combat Factors
Dreepy,Drakloak,Dragapult,885,8,speed,82,102,142,Combat Factors
Dreepy,Drakloak,Dragapult,885,8,height,5,14,30,Physical Dimensions
Dreepy,Drakloak,Dragapult,885,8,weight,20,110,500,Physical Dimensions
Zacian,,,888,8,hp,92,,,Combat Factors
Zacian,,,888,8,attack,130,,,Combat Factors
Zacian,,,888,8,defense,115,,,Combat Factors
Zacian,,,888,8,special_attack,80,,,Combat Factors
Zacian,,,888,8,special_defense,115,,,Combat Factors
Zacian,,,888,8,speed,138,,,Combat Factors
Zacian,,,888,8,height,28,,,Physical Dimensions
Zacian,,,888,8,weight,1100,,,Physical Dimensions
Zamazenta,,,889,8,hp,92,,,Combat Factors
Zamazenta,,,889,8,attack,130,,,Combat Factors
Zamazenta,,,889,8,defense,115,,,Combat Factors
Zamazenta,,,889,8,special_attack,80,,,Combat Factors
Zamazenta,,,889,8,special_defense,115,,,Combat Factors
Zamazenta,,,889,8,speed,138,,,Combat Factors
Zamazenta,,,889,8,height,29,,,Physical Dimensions
Zamazenta,,,889,8,weight,2100,,,Physical Dimensions
Eternatus,,,890,8,hp,140,,,Combat Factors
Eternatus,,,890,8,attack,85,,,Combat Factors
Eternatus,,,890,8,defense,95,,,Combat Factors
Eternatus,,,890,8,special_attack,145,,,Combat Factors
Eternatus,,,890,8,special_defense,95,,,Combat Factors
Eternatus,,,890,8,speed,130,,,Combat Factors
Eternatus,,,890,8,height,200,,,Physical Dimensions
Eternatus,,,890,8,weight,9500,,,Physical Dimensions
Kubfu,Urshifu,,891,8,hp,60,100,,Combat Factors
Kubfu,Urshifu,,891,8,attack,90,130,,Combat Factors
Kubfu,Urshifu,,891,8,defense,60,100,,Combat Factors
Kubfu,Urshifu,,891,8,special_attack,53,63,,Combat Factors
Kubfu,Urshifu,,891,8,special_defense,50,60,,Combat Factors
Kubfu,Urshifu,,891,8,speed,72,97,,Combat Factors
Kubfu,Urshifu,,891,8,height,6,19,,Physical Dimensions
Kubfu,Urshifu,,891,8,weight,120,1050,,Physical Dimensions
Zarude,,,893,8,hp,105,,,Combat Factors
Zarude,,,893,8,attack,120,,,Combat Factors
Zarude,,,893,8,defense,105,,,Combat Factors
Zarude,,,893,8,special_attack,70,,,Combat Factors
Zarude,,,893,8,special_defense,95,,,Combat Factors
Zarude,,,893,8,speed,105,,,Combat Factors
